Gis_X,Gis_Y,Distrito,Barrio,Calle,Nº Finca,Color,Batería/Línea,Número de Plazas,Location,Address
"439731.59,4473556.92,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,3,Verde,Línea,8,439731.59:4473556.92, CALLE  DEL HUMILLADERO 3"
"439712.57,4473643.11,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,4,Verde,Línea,6,439712.57:4473643.11, CALLE  DEL HUMILLADERO 4"
"439716.41,4473619.66,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,8,Verde,Línea,2,439716.41:4473619.66, CALLE  DEL HUMILLADERO 8"
"439720.95,4473594.81,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,10,Verde,Línea,2,439720.95:4473594.81, CALLE  DEL HUMILLADERO 10"
"439727.86,4473521.47,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,11,Verde,Línea,6,439727.86:4473521.47, CALLE  DEL HUMILLADERO 11"
"439730.41,4473513.65,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,11,Verde,Línea,5,439730.41:4473513.65, CALLE  DEL HUMILLADERO 11"
"439724.74,4473572.77,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,14,Verde,Línea,4,439724.74:4473572.77, CALLE  DEL HUMILLADERO 14"
"439727.7,4473555.52,01  CENTRO,01-01 PALACIO,HUMILLADERO; CALLE; DEL,16,Verde,Línea,2,439727.7:4473555.52, CALLE  DEL HUMILLADERO 16"
"439764.91,4474348.62,01  CENTRO,01-01 PALACIO,INDEPENDENCIA; CALLE; DE LA,3,Verde,Línea,4,439764.91:4474348.62, CALLE  DE LA INDEPENDENCIA 3"
"439766.13,4474368.96,01  CENTRO,01-01 PALACIO,INDEPENDENCIA; CALLE; DE LA,5,Verde,Línea,1,439766.13:4474368.96, CALLE  DE LA INDEPENDENCIA 5"
"439835.96,4474773.99,01  CENTRO,01-01 PALACIO,ISABEL LA CATOLICA; CALLE; DE,10,Verde,Línea,15,439835.96:4474773.99, CALLE  DE ISABEL LA CATOLICA 10"
"439555.34,4473345.3,01  CENTRO,01-01 PALACIO,ISABEL TINTERO; CALLE; DE,3,Verde,Línea,17,439555.34:4473345.3, CALLE  DE ISABEL TINTERO 3"
"439309.4,4473619.43,01  CENTRO,01-01 PALACIO,JERTE; CALLE; DE,8,Verde,Línea,21,439309.4:4473619.43, CALLE  DE JERTE 8"
"439644.86,4474147.5,01  CENTRO,01-01 PALACIO,JUAN DE HERRERA; CALLE; DE,3,Verde,Línea,3,439644.86:4474147.5, CALLE  DE JUAN DE HERRERA 3"
"439808.53,4474722.,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,1,Verde,Línea,3,439808.53:4474722., CALLE  DE LEGANITOS 1"
"439820.89,4474707.15,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,2,Verde,Línea,1,439820.89:4474707.15, CALLE  DE LEGANITOS 2"
"439793.6,4474741.8,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,6,Verde,Línea,1,439793.6:4474741.8, CALLE  DE LEGANITOS 6"
"439782.3,4474761.84,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,8,Verde,Línea,5,439782.3:4474761.84, CALLE  DE LEGANITOS 8"
"439772.99,4474767.88,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,15,Verde,Línea,3,439772.99:4474767.88, CALLE  DE LEGANITOS 15"
"439742.82,4474835.75,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,20,Verde,Línea,2,439742.82:4474835.75, CALLE  DE LEGANITOS 20"
"439728.16,4474865.1,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,24,Verde,Línea,8,439728.16:4474865.1, CALLE  DE LEGANITOS 24"
"439747.51,4474819.76,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,25,Verde,Línea,9,439747.51:4474819.76, CALLE  DE LEGANITOS 25"
"439733.53,4474846.84,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,31,Verde,Línea,1,439733.53:4474846.84, CALLE  DE LEGANITOS 31"
"439721.74,4474870.88,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,35,Verde,Línea,5,439721.74:4474870.88, CALLE  DE LEGANITOS 35"
"439692.98,4474936.32,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,45,Verde,Línea,6,439692.98:4474936.32, CALLE  DE LEGANITOS 45"
"439691.96,4474931.18,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,45,Verde,Línea,2,439691.96:4474931.18, CALLE  DE LEGANITOS 45"
"439685.45,4474944.62,01  CENTRO,01-01 PALACIO,LEGANITOS; CALLE; DE,47,Verde,Línea,2,439685.45:4474944.62, CALLE  DE LEGANITOS 47"
"439699.57,4473550.4,01  CENTRO,01-01 PALACIO,LUCIENTE; CALLE; DE,3,Verde,Línea,11,439699.57:4473550.4, CALLE  DE LUCIENTE 3"
"439667.95,4473557.69,01  CENTRO,01-01 PALACIO,LUCIENTE; CALLE; DE,8,Verde,Línea,1,439667.95:4473557.69, CALLE  DE LUCIENTE 8"
"439652.45,4473561.24,01  CENTRO,01-01 PALACIO,LUCIENTE; CALLE; DE,12,Verde,Línea,4,439652.45:4473561.24, CALLE  DE LUCIENTE 12"
"439635.92,4473565.19,01  CENTRO,01-01 PALACIO,LUCIENTE; CALLE; DE,14,Verde,Línea,1,439635.92:4473565.19, CALLE  DE LUCIENTE 14"
"439593.82,4473730.39,01  CENTRO,01-01 PALACIO,MANCEBOS; CALLE; DE LOS,4,Verde,Línea,8,439593.82:4473730.39, CALLE  DE LOS MANCEBOS 4"
"439556.7,4473736.71,01  CENTRO,01-01 PALACIO,MANCEBOS; CALLE; DE LOS,8,Verde,Línea,7,439556.7:4473736.71, CALLE  DE LOS MANCEBOS 8"
"439527.7,4473762.52,01  CENTRO,01-01 PALACIO,MANCEBOS; CALLE; DE LOS,11,Verde,Línea,3,439527.7:4473762.52, CALLE  DE LOS MANCEBOS 11"
"439513.41,4473787.96,01  CENTRO,01-01 PALACIO,MANCEBOS; CALLE; DE LOS,16,Verde,Batería,8,439513.41:4473787.96, CALLE  DE LOS MANCEBOS 16"
"439499.24,4473824.24,01  CENTRO,01-01 PALACIO,MANCEBOS; CALLE; DE LOS,17,Verde,Línea,7,439499.24:4473824.24, CALLE  DE LOS MANCEBOS 17"
"439502.7,4473825.37,01  CENTRO,01-01 PALACIO,MANCEBOS; CALLE; DE LOS,18,Verde,Línea,8,439502.7:4473825.37, CALLE  DE LOS MANCEBOS 18"
"439833.1,4474161.33,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,48,Verde,Línea,5,439833.1:4474161.33, CALLE  MAYOR 48"
"439418.98,4474069.4,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,83,Verde,Batería,6,439418.98:4474069.4, CALLE  MAYOR 83"
"439400.81,4474070.47,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,83,Verde,Batería,2,439400.81:4474070.47, CALLE  MAYOR 83"
"439320.14,4474023.75,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,85,Verde,Batería,9,439320.14:4474023.75, CALLE  MAYOR 85"
"439377.65,4474073.37,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,85,Verde,Línea,4,439377.65:4474073.37, CALLE  MAYOR 85"
"439386.9,4474080.95,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,90,Verde,Línea,2,439386.9:4474080.95, CALLE  MAYOR 90"
"439419.44,4474078.22,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,90,Verde,Línea,9,439419.44:4474078.22, CALLE  MAYOR 90"
"439330.12,4474050.91,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,92,Verde,Línea,21,439330.12:4474050.91, CALLE  MAYOR 92"
"439355.33,4474083.9,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,92,Verde,Línea,4,439355.33:4474083.9, CALLE  MAYOR 92"
"439326.22,4474072.61,01  CENTRO,01-01 PALACIO,MAYOR; CALLE;,S/N,Verde,Línea,8,439326.22:4474072.61, CALLE  MAYOR S/N"
"439696.66,4473503.21,01  CENTRO,01-01 PALACIO,MEDIODIA GRANDE; CALLE; DEL,3,Verde,Línea,12,439696.66:4473503.21, CALLE  DEL MEDIODIA GRANDE 3"
"439621.86,4473515.82,01  CENTRO,01-01 PALACIO,MEDIODIA GRANDE; CALLE; DEL,15,Verde,Línea,4,439621.86:4473515.82, CALLE  DEL MEDIODIA GRANDE 15"
"439601.99,4473520.73,01  CENTRO,01-01 PALACIO,MEDIODIA GRANDE; CALLE; DEL,21,Verde,Línea,1,439601.99:4473520.73, CALLE  DEL MEDIODIA GRANDE 21"
"439533.14,4473882.37,01  CENTRO,01-01 PALACIO,MORERIA; CALLE; DE LA,5,Verde,Línea,13,439533.14:4473882.37, CALLE  DE LA MORERIA 5"
"439505.62,4473853.42,01  CENTRO,01-01 PALACIO,MORERIA; CALLE; DE LA,7,Verde,Línea,3,439505.62:4473853.42, CALLE  DE LA MORERIA 7"
"439421.19,4473835.9,01  CENTRO,01-01 PALACIO,MORERIA; CALLE; DE LA,10,Verde,Línea,4,439421.19:4473835.9, CALLE  DE LA MORERIA 10"
"439471.84,4473847.8,01  CENTRO,01-01 PALACIO,MORERIA; CALLE; DE LA,11,Verde,Línea,6,439471.84:4473847.8, CALLE  DE LA MORERIA 11"
"439389.91,4473815.59,01  CENTRO,01-01 PALACIO,MORERIA; CALLE; DE LA,12,Verde,Línea,10,439389.91:4473815.59, CALLE  DE LA MORERIA 12"
"439410.8,4473823.15,01  CENTRO,01-01 PALACIO,MORERIA; CALLE; DE LA,15,Verde,Línea,7,439410.8:4473823.15, CALLE  DE LA MORERIA 15"
"439510.,4473865.84,01  CENTRO,01-01 PALACIO,MORERIA; PLAZA; DE LA,5,Verde,Batería,4,439510.:4473865.84, PLAZA  DE LA MORERIA 5"
"439573.86,4474268.4,01  CENTRO,01-01 PALACIO,NOBLEJAS; CALLE; DE,2,Verde,Línea,9,439573.86:4474268.4, CALLE  DE NOBLEJAS 2"
"439547.3,4474269.99,01  CENTRO,01-01 PALACIO,NOBLEJAS; CALLE; DE,5,Verde,Línea,2,439547.3:4474269.99, CALLE  DE NOBLEJAS 5"
"439684.28,4473611.68,01  CENTRO,01-01 PALACIO,ORIENTE; CALLE; DE,5,Verde,Línea,14,439684.28:4473611.68, CALLE  DE ORIENTE 5"
"439613.3,4473404.44,01  CENTRO,01-01 PALACIO,PALOMA; CALLE; DE LA,2,Verde,Línea,8,439613.3:4473404.44, CALLE  DE LA PALOMA 2"
"439609.3,4473381.27,01  CENTRO,01-01 PALACIO,PALOMA; CALLE; DE LA,6,Verde,Línea,3,439609.3:4473381.27, CALLE  DE LA PALOMA 6"
"439604.7,4473358.82,01  CENTRO,01-01 PALACIO,PALOMA; CALLE; DE LA,13,Verde,Línea,6,439604.7:4473358.82, CALLE  DE LA PALOMA 13"
"439678.75,4473665.66,01  CENTRO,01-01 PALACIO,PUERTA DE MOROS; PLAZA; DE LA,3,Verde,Línea,6,439678.75:4473665.66, PLAZA  DE LA PUERTA DE MOROS 3"
"439660.15,4473672.55,01  CENTRO,01-01 PALACIO,PUERTA DE MOROS; PLAZA; DE LA,4,Verde,Batería,10,439660.15:4473672.55, PLAZA  DE LA PUERTA DE MOROS 4"
"439684.78,4473678.73,01  CENTRO,01-01 PALACIO,PUERTA DE MOROS; PLAZA; DE LA,8,Verde,Batería,6,439684.78:4473678.73, PLAZA  DE LA PUERTA DE MOROS 8"
"439365.69,4473989.84,01  CENTRO,01-01 PALACIO,RAMON; CUESTA; DE,1,Verde,Línea,27,439365.69:4473989.84, CUESTA  DE RAMON 1"
"439402.98,4473994.9,01  CENTRO,01-01 PALACIO,RAMON; CUESTA; DE,3,Verde,Línea,5,439402.98:4473994.9, CUESTA  DE RAMON 3"
"439547.95,4473790.35,01  CENTRO,01-01 PALACIO,REDONDILLA; CALLE; DE LA,7,Verde,Línea,11,439547.95:4473790.35, CALLE  DE LA REDONDILLA 7"
"439461.91,4473721.7,01  CENTRO,01-01 PALACIO,REDONDILLA; CALLE; DE LA,14,Verde,Línea,4,439461.91:4473721.7, CALLE  DE LA REDONDILLA 14"
"439463.95,4473717.98,01  CENTRO,01-01 PALACIO,REDONDILLA; CALLE; DE LA,17,Verde,Línea,3,439463.95:4473717.98, CALLE  DE LA REDONDILLA 17"
"439413.46,4473467.54,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,7,Verde,Línea,8,439413.46:4473467.54, CALLE  DEL ROSARIO 7"
"439386.17,4473452.9,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,13,Verde,Línea,2,439386.17:4473452.9, CALLE  DEL ROSARIO 13"
"439370.71,4473444.66,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,17,Verde,Línea,1,439370.71:4473444.66, CALLE  DEL ROSARIO 17"
"439356.99,4473437.53,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,19,Verde,Línea,2,439356.99:4473437.53, CALLE  DEL ROSARIO 19"
"439343.9,4473437.,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,21,Verde,Línea,43,439343.9:4473437., CALLE  DEL ROSARIO 21"
"439325.1,4473420.52,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,25,Verde,Línea,10,439325.1:4473420.52, CALLE  DEL ROSARIO 25"
"439277.93,4473395.72,01  CENTRO,01-01 PALACIO,ROSARIO; CALLE; DEL,31,Verde,Línea,6,439277.93:4473395.72, CALLE  DEL ROSARIO 31"
"439617.37,4473873.91,01  CENTRO,01-01 PALACIO,SAN ANDRES; COSTANILLA; DE,6,Verde,Línea,17,439617.37:4473873.91, COSTANILLA  DE SAN ANDRES 6"
"439601.59,4473833.74,01  CENTRO,01-01 PALACIO,SAN ANDRES; COSTANILLA; DE,10,Verde,Línea,1,439601.59:4473833.74, COSTANILLA  DE SAN ANDRES 10"
"439442.88,4473421.1,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,8,Verde,Línea,3,439442.88:4473421.1, CALLE  DE SAN BERNABE 8"
"439439.39,4473422.94,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,8,Verde,Línea,4,439439.39:4473422.94, CALLE  DE SAN BERNABE 8"
"439422.3,4473413.42,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,10,Verde,Línea,1,439422.3:4473413.42, CALLE  DE SAN BERNABE 10"
"439393.6,4473397.86,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,16,Verde,Línea,11,439393.6:4473397.86, CALLE  DE SAN BERNABE 16"
"439391.21,4473392.98,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,16,Verde,Línea,9,439391.21:4473392.98, CALLE  DE SAN BERNABE 16"
"439327.68,4473357.61,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,17,Verde,Línea,5,439327.68:4473357.61, CALLE  DE SAN BERNABE 17"
"439364.81,4473382.55,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,22,Verde,Línea,1,439364.81:4473382.55, CALLE  DE SAN BERNABE 22"
"439350.82,4473375.31,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,24,Verde,Línea,3,439350.82:4473375.31, CALLE  DE SAN BERNABE 24"
"439356.91,4473374.5,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,24,Verde,Línea,5,439356.91:4473374.5, CALLE  DE SAN BERNABE 24"
"439321.9,4473359.92,01  CENTRO,01-01 PALACIO,SAN BERNABE; CALLE; DE,30,Verde,Línea,5,439321.9:4473359.92, CALLE  DE SAN BERNABE 30"
"439893.38,4473835.77,01  CENTRO,01-01 PALACIO,SAN BRUNO; CALLE; DE,6,Verde,Línea,1,439893.38:4473835.77, CALLE  DE SAN BRUNO 6"
"439890.27,4473828.61,01  CENTRO,01-01 PALACIO,SAN BRUNO; CALLE; DE,7,Verde,Línea,1,439890.27:4473828.61, CALLE  DE SAN BRUNO 7"
"439384.4,4473611.24,01  CENTRO,01-01 PALACIO,SAN BUENAVENTURA; CALLE; DE,1,Verde,Línea,8,439384.4:4473611.24, CALLE  DE SAN BUENAVENTURA 1"
"439360.56,4473647.96,01  CENTRO,01-01 PALACIO,SAN BUENAVENTURA; CALLE; DE,4,Verde,Línea,3,439360.56:4473647.96, CALLE  DE SAN BUENAVENTURA 4"
"439338.37,4473687.7,01  CENTRO,01-01 PALACIO,SAN BUENAVENTURA; CALLE; DE,12,Verde,Línea,14,439338.37:4473687.7, CALLE  DE SAN BUENAVENTURA 12"
"439620.59,4473645.39,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,1,Verde,Línea,3,439620.59:4473645.39, CARRERA  DE SAN FRANCISCO 1"
"439614.7,4473651.61,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,2,Verde,Línea,5,439614.7:4473651.61, CARRERA  DE SAN FRANCISCO 2"
"439590.27,4473633.75,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,3,Verde,Línea,13,439590.27:4473633.75, CARRERA  DE SAN FRANCISCO 3"
"439580.85,4473638.72,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,4,Verde,Línea,1,439580.85:4473638.72, CARRERA  DE SAN FRANCISCO 4"
"439565.97,4473633.13,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,4,Verde,Línea,1,439565.97:4473633.13, CARRERA  DE SAN FRANCISCO 4"
"439541.59,4473615.43,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,7,Verde,Línea,3,439541.59:4473615.43, CARRERA  DE SAN FRANCISCO 7"
"439525.28,4473608.81,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,9,Verde,Línea,1,439525.28:4473608.81, CARRERA  DE SAN FRANCISCO 9"
"439503.41,4473600.56,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,11,Verde,Línea,2,439503.41:4473600.56, CARRERA  DE SAN FRANCISCO 11"
"439473.28,4473586.8,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,13,Verde,Batería,5,439473.28:4473586.8, CARRERA  DE SAN FRANCISCO 13"
"439485.11,4473590.64,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,13,Verde,Batería,4,439485.11:4473590.64, CARRERA  DE SAN FRANCISCO 13"
"439481.32,4473600.9,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,14,Verde,Línea,2,439481.32:4473600.9, CARRERA  DE SAN FRANCISCO 14"
"439460.97,4473584.1,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,15,Verde,Línea,3,439460.97:4473584.1, CARRERA  DE SAN FRANCISCO 15"
"439465.3,4473593.89,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,16,Verde,Línea,1,439465.3:4473593.89, CARRERA  DE SAN FRANCISCO 16"
"439457.47,4473591.5,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; CARRERA; DE,16,Verde,Línea,2,439457.47:4473591.5, CARRERA  DE SAN FRANCISCO 16"
"439432.1,4473497.6,01  CENTRO,01-01 PALACIO,SAN FRANCISCO; PLAZA; DE,S/N,Verde,Línea,2,439432.1:4473497.6, PLAZA  DE SAN FRANCISCO S/N"
"439518.47,4473540.6,01  CENTRO,01-01 PALACIO,SAN ISIDRO LABRADOR; CALLE; DE,6,Verde,Línea,14,439518.47:4473540.6, CALLE  DE SAN ISIDRO LABRADOR 6"
"439499.78,4473582.81,01  CENTRO,01-01 PALACIO,SAN ISIDRO LABRADOR; CALLE; DE,12,Verde,Línea,3,439499.78:4473582.81, CALLE  DE SAN ISIDRO LABRADOR 12"
"439828.5,4473946.45,01  CENTRO,01-01 PALACIO,SAN JUSTO; CALLE; DE,1,Verde,Línea,3,439828.5:4473946.45, CALLE  DE SAN JUSTO 1"
"439872.9,4474093.11,01  CENTRO,01-01 PALACIO,SAN MIGUEL; PLAZA; DE,4,Verde,Línea,4,439872.9:4474093.11, PLAZA  DE SAN MIGUEL 4"
"439855.43,4474088.61,01  CENTRO,01-01 PALACIO,SAN MIGUEL; PLAZA; DE,5,Verde,Línea,2,439855.43:4474088.61, PLAZA  DE SAN MIGUEL 5"
"439831.15,4474082.63,01  CENTRO,01-01 PALACIO,SAN MIGUEL; PLAZA; DE,6,Verde,Línea,2,439831.15:4474082.63, PLAZA  DE SAN MIGUEL 6"
"439611.29,4474144.48,01  CENTRO,01-01 PALACIO,SAN NICOLAS; PLAZA; DE,1,Verde,Línea,1,439611.29:4474144.48, PLAZA  DE SAN NICOLAS 1"
"439618.43,4474144.6,01  CENTRO,01-01 PALACIO,SAN NICOLAS; PLAZA; DE,1,Verde,Línea,1,439618.43:4474144.6, PLAZA  DE SAN NICOLAS 1"
"439721.38,4473884.4,01  CENTRO,01-01 PALACIO,SAN PEDRO; COSTANILLA; DE,2,Verde,Línea,1,439721.38:4473884.4, COSTANILLA  DE SAN PEDRO 2"
"439708.11,4473826.72,01  CENTRO,01-01 PALACIO,SAN PEDRO; COSTANILLA; DE,8,Verde,Línea,2,439708.11:4473826.72, COSTANILLA  DE SAN PEDRO 8"
"439703.95,4473806.36,01  CENTRO,01-01 PALACIO,SAN PEDRO; COSTANILLA; DE,10,Verde,Línea,4,439703.95:4473806.36, COSTANILLA  DE SAN PEDRO 10"
"439699.32,4473782.2,01  CENTRO,01-01 PALACIO,SAN PEDRO; COSTANILLA; DE,12,Verde,Línea,2,439699.32:4473782.2, COSTANILLA  DE SAN PEDRO 12"
"439698.23,4473708.4,01  CENTRO,01-01 PALACIO,SAN PEDRO; COSTANILLA; DE,S/N,Verde,Línea,6,439698.23:4473708.4, COSTANILLA  DE SAN PEDRO S/N"
"439693.25,4474290.59,01  CENTRO,01-01 PALACIO,SANTA CLARA; CALLE; DE,3,Verde,Línea,3,439693.25:4474290.59, CALLE  DE SANTA CLARA 3"
"439690.35,4474324.43,01  CENTRO,01-01 PALACIO,SANTA CLARA; CALLE; DE,8,Verde,Línea,5,439690.35:4474324.43, CALLE  DE SANTA CLARA 8"
"439754.39,4474506.68,01  CENTRO,01-01 PALACIO,SANTO DOMINGO; CUESTA; DE,1,Verde,Línea,2,439754.39:4474506.68, CUESTA  DE SANTO DOMINGO 1"
"439768.45,4474524.75,01  CENTRO,01-01 PALACIO,SANTO DOMINGO; CUESTA; DE,4,Verde,Línea,7,439768.45:4474524.75, CUESTA  DE SANTO DOMINGO 4"
"439836.63,4474692.4,01  CENTRO,01-01 PALACIO,SANTO DOMINGO; PLAZA; DE,12,Verde,Línea,4,439836.63:4474692.4, PLAZA  DE SANTO DOMINGO 12"
"439834.16,4474690.5,01  CENTRO,01-01 PALACIO,SANTO DOMINGO; PLAZA; DE,12,Verde,Línea,2,439834.16:4474690.5, PLAZA  DE SANTO DOMINGO 12"
"439888.78,4474676.45,01  CENTRO,01-01 PALACIO,SANTO DOMINGO; PLAZA; DE,14,Verde,Línea,1,439888.78:4474676.45, PLAZA  DE SANTO DOMINGO 14"
"439960.2,4473887.2,01  CENTRO,01-01 PALACIO,SEGOVIA NUEVA; PLAZA; DE,1,Verde,Línea,4,439960.2:4473887.2, PLAZA  DE SEGOVIA NUEVA 1"
"439736.52,4473890.98,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,11,Verde,Batería,5,439736.52:4473890.98, CALLE  DE SEGOVIA 11"
"439673.82,4473909.71,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,12,Verde,Línea,2,439673.82:4473909.71, CALLE  DE SEGOVIA 12"
"439660.41,4473914.5,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,14,Verde,Línea,3,439660.41:4473914.5, CALLE  DE SEGOVIA 14"
"439615.69,4473938.,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,15,Verde,Línea,3,439615.69:4473938., CALLE  DE SEGOVIA 15"
"439639.4,4473922.,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,16,Verde,Línea,2,439639.4:4473922., CALLE  DE SEGOVIA 16"
"439547.53,4473935.68,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,17,Verde,Línea,19,439547.53:4473935.68, CALLE  DE SEGOVIA 17"
"439580.77,4473945.7,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,18,Verde,Línea,3,439580.77:4473945.7, CALLE  DE SEGOVIA 18"
"439475.24,4473936.63,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,21,Verde,Línea,4,439475.24:4473936.63, CALLE  DE SEGOVIA 21"
"439496.11,4473936.38,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,21,Verde,Línea,1,439496.11:4473936.38, CALLE  DE SEGOVIA 21"
"439552.29,4473945.7,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,22,Verde,Línea,7,439552.29:4473945.7, CALLE  DE SEGOVIA 22"
"439371.54,4473937.76,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,25,Verde,Línea,20,439371.54:4473937.76, CALLE  DE SEGOVIA 25"
"439498.91,4473945.35,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,26,Verde,Línea,2,439498.91:4473945.35, CALLE  DE SEGOVIA 26"
"439511.85,4473945.25,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,26,Verde,Línea,2,439511.85:4473945.25, CALLE  DE SEGOVIA 26"
"439367.18,4473946.4,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,27,Verde,Línea,40,439367.18:4473946.4, CALLE  DE SEGOVIA 27"
"439297.5,4473939.5,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,31,Verde,Línea,3,439297.5:4473939.5, CALLE  DE SEGOVIA 31"
"439271.89,4473939.43,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,35,Verde,Línea,4,439271.89:4473939.43, CALLE  DE SEGOVIA 35"
"439225.39,4473948.82,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,37,Verde,Línea,9,439225.39:4473948.82, CALLE  DE SEGOVIA 37"
"439217.33,4473940.22,01  CENTRO,01-01 PALACIO,SEGOVIA; CALLE; DE,39,Verde,Línea,7,439217.33:4473940.22, CALLE  DE SEGOVIA 39"
"439151.36,4473853.53,01  CENTRO,01-01 PALACIO,SEGOVIA; RONDA; DE,3,Verde,Línea,4,439151.36:4473853.53, RONDA  DE SEGOVIA 3"
"439142.6,4473830.77,01  CENTRO,01-01 PALACIO,SEGOVIA; RONDA; DE,3,Verde,Línea,2,439142.6:4473830.77, RONDA  DE SEGOVIA 3"
"439134.4,4473808.46,01  CENTRO,01-01 PALACIO,SEGOVIA; RONDA; DE,5,Verde,Línea,3,439134.4:4473808.46, RONDA  DE SEGOVIA 5"
"439129.1,4473795.47,01  CENTRO,01-01 PALACIO,SEGOVIA; RONDA; DE,7,Verde,Línea,2,439129.1:4473795.47, RONDA  DE SEGOVIA 7"
"439121.85,4473777.3,01  CENTRO,01-01 PALACIO,SEGOVIA; RONDA; DE,9,Verde,Línea,4,439121.85:4473777.3, RONDA  DE SEGOVIA 9"
