"Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Número de Finca;Matrícula;Location;Address"
"441134.7903;4473596.606;41788;01  CENTRO;01-03 CORTES;ALMADEN, CALLE, DE;FRENTE 21;301310025;441134.7903:4473596.606; CALLE  DE ALMADEN FRENTE 21"
"440710.4432;4474274.895;41787;01  CENTRO;01-03 CORTES;ARLABAN, CALLE, DE;12;301310004;440710.4432:4474274.895; CALLE  DE ARLABAN 12"
"440725.5673;4473753.308;41788;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;73;301310019;440725.5673:4473753.308; CALLE  DE ATOCHA 73"
"440940.4063;4473599.229;41788;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;97;301310024;440940.4063:4473599.229; CALLE  DE ATOCHA 97"
"441071.5489;4473524.126;41788;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;115;301310026;441071.5489:4473524.126; CALLE  DE ATOCHA 115"
"440716.3223;4474502.659;42457;01  CENTRO;01-03 CORTES;CABALLERO DE GRACIA, CALLE, DEL;30;301310028;440716.3223:4474502.659; CALLE  DEL CABALLERO DE GRACIA 30"
"441122.9341;4474028.385;41788;01  CENTRO;01-03 CORTES;CANOVAS DEL CASTILLO, PLAZA, DE;3;301310012;441122.9341:4474028.385; PLAZA  DE CANOVAS DEL CASTILLO 3"
"441097.4359;4474139.9;41788;01  CENTRO;01-03 CORTES;CANOVAS DEL CASTILLO, PLAZA, DE;5;301310007;441097.4359:4474139.9; PLAZA  DE CANOVAS DEL CASTILLO 5"
"441176.781;4473526.824;41788;01  CENTRO;01-03 CORTES;CENICERO, CALLE, DE;11;301310027;441176.781:4473526.824; CALLE  DE CENICERO 11"
"440865.3706;4473979.827;41788;01  CENTRO;01-03 CORTES;CERVANTES, CALLE, DE;15;301310010;440865.3706:4473979.827; CALLE  DE CERVANTES 15"
"440980.4343;4473988.685;41788;01  CENTRO;01-03 CORTES;CERVANTES, CALLE, DE;25;301310011;440980.4343:4473988.685; CALLE  DE CERVANTES 25"
"440411.2807;4474060.701;41788;01  CENTRO;01-03 CORTES;ESPOZ Y MINA, CALLE, DE;28;301310009;440411.2807:4474060.701; CALLE  DE ESPOZ Y MINA 28"
"440981.3162;4473906.538;41788;01  CENTRO;01-03 CORTES;JESUS, CALLE, DE;3;301310015;440981.3162:4473906.538; CALLE  DE JESUS 3"
"440859.8479;4473911.457;41788;01  CENTRO;01-03 CORTES;LOPE DE VEGA, CALLE, DE;23;301310014;440859.8479:4473911.457; CALLE  DE LOPE DE VEGA 23"
"440953.9415;4474350.555;41787;01  CENTRO;01-03 CORTES;LOS MADRAZO, CALLE, DE;28;301310002;440953.9415:4474350.555; CALLE  DE LOS MADRAZO 28"
"440890.3082;4474339.935;41787;01  CENTRO;01-03 CORTES;LOS MADRAZO, CALLE, DE;FRENTE 17;301310003;440890.3082:4474339.935; CALLE  DE LOS MADRAZO FRENTE 17"
"440983.1557;4474408.951;41787;01  CENTRO;01-03 CORTES;MARQUES DE CUBAS, CALLE, DEL;2;301310001;440983.1557:4474408.951; CALLE  DEL MARQUES DE CUBAS 2"
"440995.2944;4474253.58;41787;01  CENTRO;01-03 CORTES;MARQUES DE CUBAS, CALLE, DEL;19;301310005;440995.2944:4474253.58; CALLE  DEL MARQUES DE CUBAS 19"
"440954.431;4473778.887;41788;01  CENTRO;01-03 CORTES;MORATIN, CALLE, DE;35;301310020;440954.431:4473778.887; CALLE  DE MORATIN 35"
"440787.1801;4474070.264;41788;01  CENTRO;01-03 CORTES;PRADO, CALLE, DEL;25;301310008;440787.1801:4474070.264; CALLE  DEL PRADO 25"
"441113.1302;4473935.712;41788;01  CENTRO;01-03 CORTES;PRADO, PASEO, DEL;16;301310016;441113.1302:4473935.712; PASEO  DEL PRADO 16"
"441186.6596;4473856.917;41788;01  CENTRO;01-03 CORTES;PRADO, PASEO, DEL;20;301310018;441186.6596:4473856.917; PASEO  DEL PRADO 20"
"441175.402;4473924.456;41788;01  CENTRO;01-03 CORTES;PRADO, PASEO, DEL;FRENTE 11;301310017;441175.402:4473924.456; PASEO  DEL PRADO FRENTE 11"
"440581.4188;4474136.632;41788;01  CENTRO;01-03 CORTES;PRINCIPE, CALLE, DEL;12;301310006;440581.4188:4474136.632; CALLE  DEL PRINCIPE 12"
"441050.7912;4473701.827;41788;01  CENTRO;01-03 CORTES;SAN PEDRO, CALLE, DE;14;301310021;441050.7912:4473701.827; CALLE  DE SAN PEDRO 14"
"440482.4112;4473925.303;41788;01  CENTRO;01-03 CORTES;SAN SEBASTIAN, CALLE, DE;FRENTE 2;301310013;440482.4112:4473925.303; CALLE  DE SAN SEBASTIAN FRENTE 2"
"441111.5816;4473691.61;41788;01  CENTRO;01-03 CORTES;VERONICA, CALLE, DE LA;20;301310022;441111.5816:4473691.61; CALLE  DE LA VERONICA 20"
"441040.2011;4474891.52;41786;01  CENTRO;01-04 JUSTICIA;ALMIRANTE, CALLE, DEL;5;301410048;441040.2011:4474891.52; CALLE  DEL ALMIRANTE 5"
"441196.7302;4474884.71;41786;01  CENTRO;01-04 JUSTICIA;ALMIRANTE, CALLE, DEL;21;301410043;441196.7302:4474884.71; CALLE  DEL ALMIRANTE 21"
"441050.3023;4475196.734;41785;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE;9;301410022;441050.3023:4475196.734; CALLE  DE ARGENSOLA 9"
"441104.294;4475290.641;41785;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE;23;301410012;441104.294:4475290.641; CALLE  DE ARGENSOLA 23"
"440673.9778;4474916.92;41786;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE;17;301410044;440673.9778:4474916.92; CALLE  DE AUGUSTO FIGUEROA 17"
"440854.958;4474842.309;41786;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE;39;301410046;440854.958:4474842.309; CALLE  DE AUGUSTO FIGUEROA 39"
"441145.5443;4475009.665;41786;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE;2;301410037;441145.5443:4475009.665; CALLE  DE BARBARA DE BRAGANZA 2"
"441274.8556;4474970.3;41786;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE;14;301410038;441274.8556:4474970.3; CALLE  DE BARBARA DE BRAGANZA 14"
"440795.934;4474794.141;41786;01  CENTRO;01-04 JUSTICIA;BARBIERI, CALLE, DE;18;301410050;440795.934:4474794.141; CALLE  DE BARBIERI 18"
"440644.8261;4475372.32;41785;01  CENTRO;01-04 JUSTICIA;BARCELO, CALLE, DE;11;301410009;440644.8261:4475372.32; CALLE  DE BARCELO 11"
"440992.1394;4474568.497;41787;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL;4;301410057;440992.1394:4474568.497; CALLE  DEL BARQUILLO 4"
"440981.3283;4474736.119;41787;01  CENTRO;01-04 JUSTICIA;BARQUILLO, CALLE, DEL;13;301410052;440981.3283:4474736.119; CALLE  DEL BARQUILLO 13"
"440921.592;4475064.753;41786;01  CENTRO;01-04 JUSTICIA;BELEN, TRAVESIA, DE;4;301410033;440921.592:4475064.753; TRAVESIA  DE BELEN 4"
"440964.789;4475269.457;41785;01  CENTRO;01-04 JUSTICIA;CAMPOAMOR, CALLE, DE;7;301410014;440964.789:4475269.457; CALLE  DE CAMPOAMOR 7"
"441021.5052;4475343.65;41785;01  CENTRO;01-04 JUSTICIA;CAMPOAMOR, CALLE, DE;FRENTE 18;301410010;441021.5052:4475343.65; CALLE  DE CAMPOAMOR FRENTE 18"
"440526.2348;4475490.84;41785;01  CENTRO;01-04 JUSTICIA;CHURRUCA, CALLE, DE;17;301410002;440526.2348:4475490.84; CALLE  DE CHURRUCA 17"
"440556.8292;4475415.578;41785;01  CENTRO;01-04 JUSTICIA;CHURRUCA, CALLE, DE;FRENTE 7;301410008;440556.8292:4475415.578; CALLE  DE CHURRUCA FRENTE 7"
"441107.192;4474821.365;41786;01  CENTRO;01-04 JUSTICIA;CONDE DE XIQUENA, CALLE, DEL;1;301410047;441107.192:4474821.365; CALLE  DEL CONDE DE XIQUENA 1"
"441119.8286;4474939.923;41786;01  CENTRO;01-04 JUSTICIA;CONDE DE XIQUENA, CALLE, DEL;8;301410042;441119.8286:4474939.923; CALLE  DEL CONDE DE XIQUENA 8"
"440682.5031;4475042.37;41786;01  CENTRO;01-04 JUSTICIA;FARMACIA, CALLE, DE LA;11;301410028;440682.5031:4475042.37; CALLE  DE LA FARMACIA 11"
"441052.4775;4475066.897;41786;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE;16;301410029;441052.4775:4475066.897; CALLE  DE FERNANDO VI 16"
"440966.9563;4475167.329;41785;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE;17;301410025;440966.9563:4475167.329; CALLE  DE FERNANDO VI 17"
"440887.6598;4475235.728;41785;01  CENTRO;01-04 JUSTICIA;FERNANDO VI, CALLE, DE;FRENTE 5;301410020;440887.6598:4475235.728; CALLE  DE FERNANDO VI FRENTE 5"
"440547.9983;4475220.318;41785;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE;79;301410017;440547.9983:4475220.318; CALLE  DE FUENCARRAL 79"
"440466.22;4475487.395;41785;01  CENTRO;01-04 JUSTICIA;FUENCARRAL, CALLE, DE;98;301410001;440466.22:4475487.395; CALLE  DE FUENCARRAL 98"
"441147.57;4475212.635;41785;01  CENTRO;01-04 JUSTICIA;GENERAL CASTAÑOS, CALLE, DEL;FRENTE 9;301410023;441147.57:4475212.635; CALLE  DEL GENERAL CASTAÑOS FRENTE 9"
"441081.5369;4475375.281;41785;01  CENTRO;01-04 JUSTICIA;GENOVA, CALLE, DE;10;301410011;441081.5369:4475375.281; CALLE  DE GENOVA 10"
"440536.8921;4474670.646;41787;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;7;301410061;440536.8921:4474670.646; CALLE  DE HORTALEZA 7"
"440575.1557;4474745.326;41787;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;15;301410053;440575.1557:4474745.326; CALLE  DE HORTALEZA 15"
"440616.2857;4474815.421;41786;01  CENTRO;01-04 JUSTICIA;HORTALEZA, CALLE, DE;25;301410049;440616.2857:4474815.421; CALLE  DE HORTALEZA 25"
"440877.8628;4474617.53;41787;01  CENTRO;01-04 JUSTICIA;INFANTAS, CALLE, DE LAS;29;301410055;440877.8628:4474617.53; CALLE  DE LAS INFANTAS 29"
"440629.8849;4474699.675;41787;01  CENTRO;01-04 JUSTICIA;INFANTAS, CALLE, DE LAS;FRENTE 16;301410054;440629.8849:4474699.675; CALLE  DE LAS INFANTAS FRENTE 16"
"441038.5643;4475267.236;41785;01  CENTRO;01-04 JUSTICIA;JUSTINIANO, CALLE, DE;10;301410013;441038.5643:4475267.236; CALLE  DE JUSTINIANO 10"
"440601.624;4475494.995;41785;01  CENTRO;01-04 JUSTICIA;LARRA, CALLE, DE;16;301410003;440601.624:4475494.995; CALLE  DE LARRA 16"
"440610.5314;4475429.62;41785;01  CENTRO;01-04 JUSTICIA;LARRA, CALLE, DE;FRENTE 8;301410007;440610.5314:4475429.62; CALLE  DE LARRA FRENTE 8"
"440888.686;4474915.845;41786;01  CENTRO;01-04 JUSTICIA;LUIS DE GONGORA, CALLE, DE;1;301410040;440888.686:4474915.845; CALLE  DE LUIS DE GONGORA 1"
"441227.5885;4475000.91;41786;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL;2;301410032;441227.5885:4475000.91; CALLE  DEL MARQUES DE LA ENSENADA 2"
"441298.2392;4475222.573;41785;01  CENTRO;01-04 JUSTICIA;MARQUES DE LA ENSENADA, CALLE, DEL;FRENTE 3;301410024;441298.2392:4475222.573; CALLE  DEL MARQUES DE LA ENSENADA FRENTE 3"
"440848.2447;4474606.219;41787;01  CENTRO;01-04 JUSTICIA;MARQUES DE VALDEIGLESIAS, CALLE, DEL;5;301410059;440848.2447:4474606.219; CALLE  DEL MARQUES DE VALDEIGLESIAS 5"
"440848.4609;4475293.77;41785;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;2;301410015;440848.4609:4475293.77; CALLE  DE MEJIA LEQUERICA 2"
"440671.2132;4475488.681;41785;01  CENTRO;01-04 JUSTICIA;MEJIA LEQUERICA, CALLE, DE;21;301410004;440671.2132:4475488.681; CALLE  DE MEJIA LEQUERICA 21"
"440722.685;4474879.799;41786;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;13;301410045;440722.685:4474879.799; CALLE  DE PELAYO 13"
"440776.2314;4474967.796;41786;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;36;301410039;440776.2314:4474967.796; CALLE  DE PELAYO 36"
"440874.2569;4475126.954;41786;01  CENTRO;01-04 JUSTICIA;PELAYO, CALLE, DE;70;301410027;440874.2569:4475126.954; CALLE  DE PELAYO 70"
"441027.5954;4474946.76;41786;01  CENTRO;01-04 JUSTICIA;PIAMONTE, CALLE, DEL;12;301410041;441027.5954:4474946.76; CALLE  DEL PIAMONTE 12"
"440665.392;4474627.108;41787;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;21;301410060;440665.392:4474627.108; CALLE  DE LA REINA 21"
"440850.3223;4474563.243;41787;01  CENTRO;01-04 JUSTICIA;REINA, CALLE, DE LA;26;301410058;440850.3223:4474563.243; CALLE  DE LA REINA 26"
"440938.9447;4474617.169;41787;01  CENTRO;01-04 JUSTICIA;REY, PLAZA, DEL;6;301410056;440938.9447:4474617.169; PLAZA  DEL REY 6"
"441091.9758;4475044.491;41786;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;7;301410031;441091.9758:4475044.491; PLAZA  DE LAS SALESAS 7"
"441075.978;4475104.603;41786;01  CENTRO;01-04 JUSTICIA;SALESAS, PLAZA, DE LAS;FRENTE 3;301410030;441075.978:4475104.603; PLAZA  DE LAS SALESAS FRENTE 3"
"440856.6522;4475025.895;41786;01  CENTRO;01-04 JUSTICIA;SAN GREGORIO, CALLE, DE;13;301410035;440856.6522:4475025.895; CALLE  DE SAN GREGORIO 13"
"440767.9714;4475149.133;41785;01  CENTRO;01-04 JUSTICIA;SAN LORENZO, CALLE, DE;17;301410019;440767.9714:4475149.133; CALLE  DE SAN LORENZO 17"
"440977.2447;4475013.315;41786;01  CENTRO;01-04 JUSTICIA;SAN LUCAS, CALLE, DE;10;301410036;440977.2447:4475013.315; CALLE  DE SAN LUCAS 10"
"440893.1557;4474739.659;41786;01  CENTRO;01-04 JUSTICIA;SAN MARCOS, CALLE, DE;39;301410051;440893.1557:4474739.659; CALLE  DE SAN MARCOS 39"
"440642.7162;4475200.922;41785;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;10;301410018;440642.7162:4475200.922; CALLE  DE SAN MATEO 10"
"440737.264;4475256.183;41785;01  CENTRO;01-04 JUSTICIA;SAN MATEO, CALLE, DE;24;301410016;440737.264:4475256.183; CALLE  DE SAN MATEO 24"
"440813.4878;4475168.965;41785;01  CENTRO;01-04 JUSTICIA;SAN MATEO, TRAVESIA, DE;11;301410021;440813.4878:4475168.965; TRAVESIA  DE SAN MATEO 11"
"440658.1488;4475103.572;41786;01  CENTRO;01-04 JUSTICIA;SANTA BRIGIDA, CALLE, DE;FRENTE 13;301410026;440658.1488:4475103.572; CALLE  DE SANTA BRIGIDA FRENTE 13"
"440824.2589;4475404.266;41785;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;8;301410006;440824.2589:4475404.266; CALLE  DE SERRANO ANGUITA 8"
"440744.8716;4475455.827;41785;01  CENTRO;01-04 JUSTICIA;SERRANO ANGUITA, CALLE, DE;11;301410005;440744.8716:4475455.827; CALLE  DE SERRANO ANGUITA 11"
"440773.304;4474633.187;41821;01  CENTRO;01-04 JUSTICIA;VICTOR HUGO, CALLE, DE;5;301410062;440773.304:4474633.187; CALLE  DE VICTOR HUGO 5"
"439909.2058;4475307.918;41788;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;7;301510032;439909.2058:4475307.918; CALLE  DEL ACUERDO 7"
"439926.6956;4475382.265;41788;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;13;301510025;439926.6956:4475382.265; CALLE  DEL ACUERDO 13"
"439961.4934;4475596.952;41787;01  CENTRO;01-05 UNIVERSIDAD;ACUERDO, CALLE, DEL;34;301510011;439961.4934:4475596.952; CALLE  DEL ACUERDO 34"
"439814.5556;4475426.776;41788;01  CENTRO;01-05 UNIVERSIDAD;AMANIEL, CALLE, DE;27;301510024;439814.5556:4475426.776; CALLE  DE AMANIEL 27"
"439919.3457;4475006.208;41789;01  CENTRO;01-05 UNIVERSIDAD;ANTONIO GRILO, CALLE, DE;10;301510059;439919.3457:4475006.208; CALLE  DE ANTONIO GRILO 10"
"439727.1676;4475632.295;41787;01  CENTRO;01-05 UNIVERSIDAD;BALTASAR GRACIAN, CALLE, DE;2;301510004;439727.1676:4475632.295; CALLE  DE BALTASAR GRACIAN 2"
"440375.9579;4474771.732;41790;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;11;301510070;440375.9579:4474771.732; CALLE  DEL BARCO 11"
"440418.5521;4474966.69;41789;01  CENTRO;01-05 UNIVERSIDAD;BARCO, CALLE, DEL;41;301510064;440418.5521:4474966.69; CALLE  DEL BARCO 41"
"440541.4057;4475027.576;41789;01  CENTRO;01-05 UNIVERSIDAD;COLON, CALLE, DE;1;301510055;440541.4057:4475027.576; CALLE  DE COLON 1"
"439632.278;4475257.807;41788;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;1;301510035;439632.278:4475257.807; CALLE  DEL CONDE DUQUE 1"
"439668.5451;4475322.59;41788;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;7;301510033;439668.5451:4475322.59; CALLE  DEL CONDE DUQUE 7"
"439718.6346;4475399.785;41788;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;20;301510023;439718.6346:4475399.785; CALLE  DEL CONDE DUQUE 20"
"439825.4489;4475589.85;41787;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;40;301510013;439825.4489:4475589.85; CALLE  DEL CONDE DUQUE 40"
"439856.3131;4475656.381;41787;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, CALLE, DEL;46;301510005;439856.3131:4475656.381; CALLE  DEL CONDE DUQUE 46"
"439774.931;4475273.138;41788;01  CENTRO;01-05 UNIVERSIDAD;CONDE DUQUE, TRAVESIA, DEL;FRENTE 5;301510036;439774.931:4475273.138; TRAVESIA  DEL CONDE DUQUE FRENTE 5"
"440226.5729;4474823.46;41789;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;9;301510067;440226.5729:4474823.46; CALLE  DE LA CORREDERA BAJA DE SAN PABLO 9"
"440304.2901;4474903.622;41789;01  CENTRO;01-05 UNIVERSIDAD;CORREDERA BAJA DE SAN PABLO, CALLE, DE LA;29;301510063;440304.2901:4474903.622; CALLE  DE LA CORREDERA BAJA DE SAN PABLO 29"
"440392.548;4474681.23;41790;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;3;301510072;440392.548:4474681.23; CALLE  DEL DESENGAÑO 3"
"440257.4253;4474733.898;41790;01  CENTRO;01-05 UNIVERSIDAD;DESENGAÑO, CALLE, DEL;24;301510071;440257.4253:4474733.898; CALLE  DEL DESENGAÑO 24"
"440348.3194;4475133.14;41789;01  CENTRO;01-05 UNIVERSIDAD;DON FELIPE, CALLE, DE;14;301510045;440348.3194:4475133.14; CALLE  DE DON FELIPE 14"
"440263.4057;4475314.701;41788;01  CENTRO;01-05 UNIVERSIDAD;DOS DE MAYO, CALLE, DEL;9;301510030;440263.4057:4475314.701; CALLE  DEL DOS DE MAYO 9"
"439545.795;4475318.811;41788;01  CENTRO;01-05 UNIVERSIDAD;DUQUE DE LIRIA, CALLE, DEL;6;301510034;439545.795:4475318.811; CALLE  DEL DUQUE DE LIRIA 6"
"440364.4051;4475037.932;41789;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;8;301510056;440364.4051:4475037.932; CALLE  DE EL ESCORIAL 8"
"440303.518;4475070.624;41789;01  CENTRO;01-05 UNIVERSIDAD;EL ESCORIAL, CALLE, DE;20;301510054;440303.518:4475070.624; CALLE  DE EL ESCORIAL 20"
"440108.819;4475236.27;41788;01  CENTRO;01-05 UNIVERSIDAD;ESPIRITU SANTO, CALLE, DEL;39;301510039;440108.819:4475236.27; CALLE  DEL ESPIRITU SANTO 39"
"440555.8223;4475121.743;41789;01  CENTRO;01-05 UNIVERSIDAD;FUENCARRAL, CALLE, DE;69;301510046;440555.8223:4475121.743; CALLE  DE FUENCARRAL 69"
"439801.9717;4475004.869;41789;01  CENTRO;01-05 UNIVERSIDAD;GENERAL MITRE, CALLE, DEL;FRENTE 4;301510060;439801.9717:4475004.869; CALLE  DEL GENERAL MITRE FRENTE 4"
"440309.8298;4475146.574;41789;01  CENTRO;01-05 UNIVERSIDAD;JESUS DEL VALLE, CALLE, DE;34;301510047;440309.8298:4475146.574; CALLE  DE JESUS DEL VALLE 34"
"440381.4887;4475572.619;41787;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE;4;301510007;440381.4887:4475572.619; CALLE  DE MANUELA MALASAÑA 4"
"440205.18;4475585.938;41787;01  CENTRO;01-05 UNIVERSIDAD;MANUELA MALASAÑA, CALLE, DE;31;301510009;440205.18:4475585.938; CALLE  DE MANUELA MALASAÑA 31"
"440181.474;4475088.235;41789;01  CENTRO;01-05 UNIVERSIDAD;MARQUES DE SANTA ANA, CALLE, DEL;11;301510048;440181.474:4475088.235; CALLE  DEL MARQUES DE SANTA ANA 11"
"439484.9092;4475508.483;41788;01  CENTRO;01-05 UNIVERSIDAD;MARTIRES DE ALCALA, CALLE, DE LOS;5;301510021;439484.9092:4475508.483; CALLE  DE LOS MARTIRES DE ALCALA 5"
"440192.1882;4475490.199;41788;01  CENTRO;01-05 UNIVERSIDAD;MONTELEON, CALLE, DE;3;301510017;440192.1882:4475490.199; CALLE  DE MONTELEON 3"
"439765.689;4475494.282;41788;01  CENTRO;01-05 UNIVERSIDAD;MONTSERRAT, CALLE, DEL;17;301510020;439765.689:4475494.282; CALLE  DEL MONTSERRAT 17"
"440010.2716;4475358.555;41788;01  CENTRO;01-05 UNIVERSIDAD;NORTE, CALLE, DEL;21;301510026;440010.2716:4475358.555; CALLE  DEL NORTE 21"
"440222.3726;4474975.226;41789;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;12;301510057;440222.3726:4474975.226; CALLE  DEL PEZ 12"
"440105.4782;4475063.559;41789;01  CENTRO;01-05 UNIVERSIDAD;PEZ, CALLE, DEL;30;301510053;440105.4782:4475063.559; CALLE  DEL PEZ 30"
"440059.5877;4475167.29;41789;01  CENTRO;01-05 UNIVERSIDAD;POZAS, CALLE, DE LAS;12;301510044;440059.5877:4475167.29; CALLE  DE LAS POZAS 12"
"440331.5245;4474860.972;41789;01  CENTRO;01-05 UNIVERSIDAD;PUEBLA, CALLE, DE LA;20;301510066;440331.5245:4474860.972; CALLE  DE LA PUEBLA 20"
"440026.4105;4475444.56;41788;01  CENTRO;01-05 UNIVERSIDAD;QUIÑONES, CALLE, DE;FRENTE 5;301510019;440026.4105:4475444.56; CALLE  DE QUIÑONES FRENTE 5"
"439810.2345;4475068.641;41789;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;13;301510052;439810.2345:4475068.641; CALLE  DE LOS REYES 13"
"439740.2695;4475044.311;41789;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;18;301510051;439740.2695:4475044.311; CALLE  DE LOS REYES 18"
"439894.1919;4475100.97;41789;01  CENTRO;01-05 UNIVERSIDAD;REYES, CALLE, DE LOS;FRENTE 3;301510049;439894.1919:4475100.97; CALLE  DE LOS REYES FRENTE 3"
"439845.4155;4474940.712;41789;01  CENTRO;01-05 UNIVERSIDAD;RICARDO LEON, CALLE, DE;3;301510061;439845.4155:4474940.712; CALLE  DE RICARDO LEON 3"
"440299.6682;4475569.477;41787;01  CENTRO;01-05 UNIVERSIDAD;RUIZ, CALLE, DE;15;301510008;440299.6682:4475569.477; CALLE  DE RUIZ 15"
"440324.4714;4475455.331;41787;01  CENTRO;01-05 UNIVERSIDAD;SAN ANDRES, CALLE, DE;30;301510016;440324.4714:4475455.331; CALLE  DE SAN ANDRES 30"
"439780.7811;4475168.966;41788;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;6;301510042;439780.7811:4475168.966; CALLE  DE SAN BERNARDINO 6"
"439716.268;4475208.908;41788;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDINO, CALLE, DE;14;301510041;439716.268:4475208.908; CALLE  DE SAN BERNARDINO 14"
"439977.2227;4474906.923;41789;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;20;301510062;439977.2227:4474906.923; CALLE  DE SAN BERNARDO 20"
"439992.6557;4475008.159;41789;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;34;301510058;439992.6557:4475008.159; CALLE  DE SAN BERNARDO 34"
"439996.5884;4475143.246;41789;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;46;301510043;439996.5884:4475143.246; CALLE  DE SAN BERNARDO 46"
"439994.8939;4475237.351;41788;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;53;301510037;439994.8939:4475237.351; CALLE  DE SAN BERNARDO 53"
"440031.4837;4475294.395;41788;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;64;301510027;440031.4837:4475294.395; CALLE  DE SAN BERNARDO 64"
"440093.9069;4475443.963;41788;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;72;301510018;440093.9069:4475443.963; CALLE  DE SAN BERNARDO 72"
"440116.4196;4475566.814;41787;01  CENTRO;01-05 UNIVERSIDAD;SAN BERNARDO, CALLE, DE;84;301510010;440116.4196:4475566.814; CALLE  DE SAN BERNARDO 84"
"439989.5133;4475499.821;41787;01  CENTRO;01-05 UNIVERSIDAD;SAN DIMAS, CALLE, DE;17;301510015;439989.5133:4475499.821; CALLE  DE SAN DIMAS 17"
"439883.6672;4475541.76;41787;01  CENTRO;01-05 UNIVERSIDAD;SAN HERMENEGILDO, CALLE, DE;30;301510014;439883.6672:4475541.76; CALLE  DE SAN HERMENEGILDO 30"
"439675.1923;4475130.492;41789;01  CENTRO;01-05 UNIVERSIDAD;SAN LEONARDO, CALLE, DE;7;301510050;439675.1923:4475130.492; CALLE  DE SAN LEONARDO 7"
"440135.907;4475277.81;41788;01  CENTRO;01-05 UNIVERSIDAD;SAN VICENTE FERRER, CALLE, DE;52;301510031;440135.907:4475277.81; CALLE  DE SAN VICENTE FERRER 52"
"439905.4537;4475592.504;41787;01  CENTRO;01-05 UNIVERSIDAD;SANTA CRUZ DE MARCENADO, CALLE, DE;10;301510012;439905.4537:4475592.504; CALLE  DE SANTA CRUZ DE MARCENADO 10"
